,DATE,AGE,JOB_TYPE,STATUS,EDUCATION,HAS_DEFAULT,BALANCE,HAS_HOUSING_LOAN,HAS_PERSO_LOAN,CONTACT,DURATION_CONTACT,NB_CONTACT,NB_DAY_LAST_CONTACT,NB_CONTACT_LAST_CAMPAIGN,RESULT_LAST_CAMPAIGN,SUBSCRIPTION
15251,2008-07-17,38,Services,Marié,Primaire,Yes,1,Yes,No,Portable,169,7,-1,0,,No
15252,2008-07-17,27,Etudiant,Célibataire,Secondaire,No,24,Yes,No,Portable,320,2,-1,0,,No
15253,2008-07-17,27,Col bleu,Divorcé,,No,2323,Yes,No,Portable,153,1,-1,0,,No
15254,2008-07-17,47,Technicien,Marié,Secondaire,No,1059,Yes,No,Portable,154,1,-1,0,,No
15255,2008-07-17,49,Employé de ménage,Marié,Primaire,No,0,Yes,No,Portable,51,1,-1,0,,No
15256,2008-07-17,35,Admin,Marié,Secondaire,No,449,Yes,No,Portable,43,8,-1,0,,No
15257,2008-07-17,29,Chomeur,Marié,Secondaire,No,-25,Yes,No,Portable,143,1,-1,0,,No
15258,2008-07-17,35,Employé de ménage,Marié,Tertiaire,No,20,Yes,Yes,Portable,505,3,-1,0,,No
15259,2008-07-17,56,Retraité,Divorcé,Secondaire,No,212,No,Yes,Fixe,27,1,-1,0,,No
15260,2008-07-17,34,Col bleu,Marié,Primaire,No,151,Yes,No,Portable,546,6,-1,0,,No
15261,2008-07-17,37,Manager,Marié,Tertiaire,Yes,0,No,No,Portable,91,2,-1,0,,No
15262,2008-07-17,34,Services,Marié,Secondaire,No,0,Yes,No,Portable,75,3,-1,0,,No
15263,2008-07-17,123,Col bleu,,Secondaire,No,292,No,,Portable,1153,4,-1,0,,Yes
15264,2008-07-17,28,Technicien,Marié,Tertiaire,No,858,Yes,No,Portable,602,1,-1,0,,No
15265,2008-07-17,31,Services,Marié,Secondaire,No,71,Yes,No,Portable,740,2,-1,0,,No
15266,2008-07-17,57,Manager,Divorcé,Tertiaire,No,2549,No,No,Portable,193,2,-1,0,,No
15267,2008-07-17,47,Admin,Marié,Secondaire,No,1808,No,Yes,Portable,125,1,-1,0,,No
15268,2008-07-17,52,Employé de ménage,Marié,Primaire,No,994,No,No,Portable,188,3,-1,0,,No
15269,2008-07-17,55,Employé de ménage,Marié,Primaire,No,0,Yes,No,Portable,1303,2,-1,0,,Yes
15270,2008-07-17,123,Technicien,Marié,Tertiaire,No,1535,Yes,,Portable,134,2,-1,0,,No
15271,2008-07-17,41,Manager,Célibataire,Tertiaire,No,0,Yes,No,Portable,509,7,-1,0,,No
15272,2008-07-17,36,Col bleu,Célibataire,Secondaire,No,641,Yes,No,Portable,735,2,-1,0,,No
15273,2008-07-18,54,Col bleu,Célibataire,Secondaire,No,40,Yes,No,Portable,172,2,-1,0,,No
15274,2008-07-18,34,Col bleu,Célibataire,Secondaire,No,39,No,No,Portable,138,3,-1,0,,No
15275,2008-07-18,28,Admin,Célibataire,Secondaire,No,-39,No,Yes,Portable,64,2,-1,0,,No
15276,2008-07-18,33,Admin,Célibataire,Secondaire,No,92,No,No,Portable,157,3,-1,0,,No
15277,2008-07-18,31,Services,Marié,Secondaire,No,1670,No,No,Portable,185,2,-1,0,,No
15278,2008-07-18,40,Technicien,Marié,Tertiaire,No,5152,Yes,Yes,Portable,121,2,-1,0,,No
15279,2008-07-18,49,Manager,Divorcé,Tertiaire,No,100,Yes,Yes,Portable,156,3,-1,0,,No
15280,2008-07-18,34,Manager,Célibataire,Tertiaire,No,21,Yes,No,Portable,74,5,-1,0,,No
15281,2008-07-18,31,Col bleu,Marié,Secondaire,No,64,Yes,No,Portable,302,3,-1,0,,No
15282,2008-07-18,45,Services,Marié,Secondaire,Yes,144,No,No,Portable,95,8,-1,0,,No
15283,2008-07-18,46,Col bleu,Divorcé,Secondaire,No,709,Yes,No,Portable,100,4,-1,0,,No
15284,2008-07-18,33,Manager,Marié,Tertiaire,No,3,Yes,No,Portable,163,7,-1,0,,No
15285,2008-07-18,34,Entrepreuneur,Marié,Secondaire,No,393,Yes,No,Portable,172,3,-1,0,,No
15286,2008-07-18,40,Entrepreuneur,Divorcé,Secondaire,No,2998,Yes,No,Portable,623,3,-1,0,,Yes
15287,2008-07-18,54,Technicien,Célibataire,Tertiaire,No,467,Yes,No,Portable,674,3,-1,0,,Yes
15288,2008-07-18,43,Manager,Célibataire,Secondaire,Yes,-1164,Yes,Yes,Portable,76,4,-1,0,,No
15289,2008-07-18,46,Employé de ménage,Divorcé,Primaire,No,2084,Yes,No,Portable,1081,2,-1,0,,Yes
15290,2008-07-18,42,Admin,Marié,Secondaire,No,976,Yes,No,Portable,69,7,-1,0,,No
15291,2008-07-18,34,Technicien,Marié,Secondaire,No,652,Yes,Yes,Portable,50,4,-1,0,,No
15292,2008-07-18,46,Indépendant,Marié,Secondaire,No,567,No,No,Portable,142,10,-1,0,,No
15293,2008-07-18,60,Retraité,Divorcé,Secondaire,No,0,No,No,Portable,91,10,-1,0,,No
15294,2008-07-18,43,Manager,Marié,,No,624,Yes,No,Portable,400,6,-1,0,,No
15295,2008-07-18,51,Col bleu,Marié,Secondaire,No,598,Yes,No,Fixe,53,4,-1,0,,No
15296,2008-07-18,31,Admin,Célibataire,Tertiaire,No,98,No,Yes,Portable,85,2,-1,0,,No
15297,2008-07-18,52,Technicien,Divorcé,Tertiaire,No,0,No,No,Portable,454,1,-1,0,,No
15298,2008-07-18,43,Manager,Marié,Tertiaire,No,1050,Yes,Yes,Portable,67,11,-1,0,,No
15299,2008-07-18,35,Admin,Célibataire,Secondaire,No,111,Yes,No,Portable,127,3,-1,0,,No
15300,2008-07-18,45,Manager,Marié,Tertiaire,No,-191,Yes,No,Portable,178,3,-1,0,,No
15301,2008-07-18,51,Technicien,Marié,Secondaire,No,428,No,Yes,Portable,145,2,-1,0,,No
15302,2008-07-18,32,Admin,Marié,Secondaire,No,280,Yes,No,Portable,59,4,-1,0,,No
15303,2008-07-18,34,Manager,Marié,Tertiaire,No,1602,Yes,No,Portable,287,2,-1,0,,No
15304,2008-07-18,58,Col bleu,Divorcé,Primaire,No,474,Yes,Yes,Portable,85,1,-1,0,,No
15305,2008-07-18,52,Technicien,Marié,Secondaire,No,2102,Yes,No,Portable,292,2,-1,0,,No
15306,2008-07-18,46,Entrepreuneur,Marié,Secondaire,No,0,No,Yes,Portable,115,1,-1,0,,No
15307,2008-07-18,46,Employé de ménage,Marié,Primaire,No,238,No,Yes,Portable,85,2,-1,0,,No
15308,2008-07-18,31,Technicien,Divorcé,Secondaire,No,202,Yes,No,Portable,146,1,-1,0,,No
15309,2008-07-18,48,Technicien,Célibataire,Secondaire,No,2374,No,No,Portable,83,2,-1,0,,No
15310,2008-07-18,46,Indépendant,Célibataire,Secondaire,No,69,No,Yes,Portable,103,2,-1,0,,No
15311,2008-07-18,30,Manager,Célibataire,Tertiaire,No,502,No,Yes,Portable,572,1,-1,0,,Yes
15312,2008-07-18,30,Services,Divorcé,Primaire,No,459,Yes,No,Portable,494,1,-1,0,,Yes
15313,2008-07-18,35,Chomeur,Marié,Tertiaire,No,-94,Yes,No,Portable,354,1,-1,0,,No
15314,2008-07-18,41,Manager,Marié,Tertiaire,No,397,Yes,No,Portable,91,1,-1,0,,No
15315,2008-07-18,56,Col bleu,Divorcé,Primaire,Yes,-1,No,No,Portable,304,3,-1,0,,No
15316,2008-07-18,45,Manager,Marié,Tertiaire,No,726,Yes,Yes,Portable,199,1,-1,0,,No
15317,2008-07-18,33,Services,Marié,Tertiaire,No,1275,Yes,No,Portable,191,1,-1,0,,No
15318,2008-07-18,32,Services,Divorcé,Secondaire,No,454,Yes,No,Portable,978,1,-1,0,,Yes
15319,2008-07-18,27,Services,Marié,Secondaire,No,891,Yes,No,Portable,240,1,-1,0,,No
15320,2008-07-18,33,Services,Célibataire,Secondaire,No,3269,No,Yes,Portable,316,1,-1,0,,No
15321,2008-07-18,56,Technicien,Divorcé,Secondaire,No,179,No,No,Portable,536,1,-1,0,,Yes
15322,2008-07-18,34,Services,Marié,Secondaire,No,-102,Yes,No,Portable,185,1,-1,0,,No
15323,2008-07-18,53,Services,Marié,Secondaire,No,1378,Yes,No,Portable,91,2,-1,0,,No
15324,2008-07-18,48,Manager,Marié,Tertiaire,No,192,No,Yes,Portable,268,1,-1,0,,No
15325,2008-07-18,30,Manager,Divorcé,Tertiaire,No,106,Yes,No,Portable,149,1,-1,0,,No
15326,2008-07-18,31,Col bleu,Célibataire,Secondaire,No,1291,Yes,No,Portable,72,1,-1,0,,No
15327,2008-07-18,32,Col bleu,Divorcé,Primaire,No,174,Yes,No,Fixe,11,1,-1,0,,No
15328,2008-07-18,35,Manager,Marié,Tertiaire,No,552,Yes,Yes,Portable,222,1,-1,0,,No
15329,2008-07-18,52,Technicien,Marié,Secondaire,No,383,No,Yes,Portable,135,1,-1,0,,No
15330,2008-07-18,30,Manager,Marié,Tertiaire,No,593,Yes,Yes,Portable,412,1,-1,0,,No
15331,2008-07-18,31,Etudiant,Célibataire,Tertiaire,No,117,Yes,No,Fixe,41,1,-1,0,,No
15332,2008-07-18,28,Col bleu,Marié,Secondaire,No,2378,Yes,Yes,Portable,800,6,-1,0,,No
15333,2008-07-18,44,Col bleu,Divorcé,Secondaire,No,427,Yes,No,Portable,151,1,-1,0,,No
15334,2008-07-18,47,Admin,Marié,Secondaire,No,-185,Yes,No,Portable,84,2,-1,0,,No
15335,2008-07-18,27,Services,Célibataire,Secondaire,No,-124,No,No,Portable,217,1,-1,0,,No
15336,2008-07-18,36,Manager,Marié,Tertiaire,No,1584,Yes,No,Portable,178,1,-1,0,,No
15337,2008-07-18,34,Col bleu,Célibataire,Secondaire,No,1239,Yes,No,Portable,90,1,-1,0,,No
15338,2008-07-18,59,Col bleu,Marié,Secondaire,No,-139,No,No,Portable,33,1,-1,0,,No
15339,2008-07-18,59,Technicien,Marié,Tertiaire,No,0,No,No,Portable,274,5,-1,0,,No
15340,2008-07-18,43,Manager,Marié,Tertiaire,No,704,No,No,Portable,116,1,-1,0,,No
15341,2008-07-18,47,Admin,Marié,Secondaire,No,26,No,Yes,Portable,71,3,-1,0,,No
15342,2008-07-18,34,Col bleu,Célibataire,Secondaire,No,4963,Yes,No,Portable,226,1,-1,0,,No
15343,2008-07-18,123,Col bleu,,Secondaire,No,661,Yes,,Portable,968,1,-1,0,,Yes
15344,2008-07-18,35,Technicien,Marié,Secondaire,No,513,Yes,No,Portable,377,1,-1,0,,No
15345,2008-07-18,31,Manager,Marié,Tertiaire,No,557,Yes,No,Portable,111,1,-1,0,,No
15346,2008-07-18,29,Services,Célibataire,Secondaire,Yes,-308,No,No,Portable,113,1,-1,0,,No
15347,2008-07-18,25,Admin,Marié,Secondaire,No,18,Yes,No,Portable,225,1,-1,0,,No
15348,2008-07-18,29,Col bleu,Marié,Secondaire,Yes,-643,Yes,No,Portable,277,1,-1,0,,No
15349,2008-07-18,45,Admin,Marié,Secondaire,No,373,No,Yes,Portable,274,3,-1,0,,No
15350,2008-07-18,34,Technicien,Marié,Secondaire,No,351,Yes,No,Portable,467,1,-1,0,,No
15351,2008-07-18,40,Services,Divorcé,Secondaire,No,49,No,Yes,Portable,191,1,-1,0,,No
15352,2008-07-18,31,Technicien,Marié,Secondaire,Yes,-367,Yes,No,Portable,474,2,-1,0,,Yes
15353,2008-07-18,30,Services,Célibataire,Secondaire,No,114,No,Yes,Portable,110,10,-1,0,,No
15354,2008-07-18,59,Retraité,Marié,Secondaire,Yes,-2,No,Yes,Portable,102,1,-1,0,,No
15355,2008-07-18,26,Col bleu,Marié,Secondaire,No,-384,Yes,Yes,Portable,143,1,-1,0,,No
15356,2008-07-18,31,Manager,Célibataire,Tertiaire,No,3142,Yes,No,Portable,164,1,-1,0,,No
15357,2008-07-18,29,Entrepreuneur,Marié,Secondaire,Yes,-388,Yes,No,Portable,411,3,-1,0,,No
15358,2008-07-18,30,Services,Célibataire,Secondaire,Yes,-366,Yes,No,Portable,516,1,-1,0,,Yes
15359,2008-07-18,29,Entrepreuneur,Marié,Primaire,No,519,Yes,No,Portable,120,1,-1,0,,No
15360,2008-07-18,29,Technicien,Célibataire,Secondaire,Yes,28,Yes,No,Portable,203,1,-1,0,,No
15361,2008-07-18,47,Manager,Marié,Tertiaire,No,122,No,Yes,Portable,73,1,-1,0,,No
15362,2008-07-18,38,Services,Marié,,No,10189,Yes,No,Portable,482,2,-1,0,,No
15363,2008-07-18,29,Indépendant,Marié,Tertiaire,No,1,No,No,Portable,167,3,-1,0,,No
15364,2008-07-18,44,Manager,Marié,Secondaire,No,3286,Yes,No,Portable,569,1,-1,0,,No
15365,2008-07-18,30,Entrepreuneur,Marié,Tertiaire,No,501,Yes,No,Portable,94,1,-1,0,,No
15366,2008-07-18,33,Col bleu,Marié,Secondaire,No,89,Yes,No,Portable,278,2,-1,0,,Yes
15367,2008-07-18,51,Entrepreuneur,Divorcé,Tertiaire,No,23,Yes,No,Portable,177,3,-1,0,,No
15368,2008-07-18,43,Manager,Marié,Tertiaire,No,0,No,No,Portable,110,1,-1,0,,No
15369,2008-07-18,123,Technicien,,Secondaire,No,1244,Yes,,Portable,383,1,-1,0,,No
15370,2008-07-18,31,Manager,Célibataire,Tertiaire,No,3981,Yes,No,Portable,286,1,-1,0,,No
15371,2008-07-18,43,Technicien,Célibataire,Tertiaire,No,317,Yes,No,Portable,106,1,-1,0,,No
15372,2008-07-18,50,Col bleu,Marié,Secondaire,No,1498,Yes,No,Portable,223,1,-1,0,,No
15373,2008-07-18,30,Col bleu,Célibataire,Secondaire,No,183,Yes,No,Portable,610,1,-1,0,,Yes
15374,2008-07-18,51,Col bleu,Marié,Secondaire,No,145,No,Yes,Portable,313,1,-1,0,,No
15375,2008-07-18,29,Admin,Célibataire,Secondaire,No,-133,No,No,Portable,108,1,-1,0,,No
15376,2008-07-18,26,Technicien,Marié,Tertiaire,No,192,Yes,No,Portable,116,1,-1,0,,No
15377,2008-07-18,36,Manager,Marié,Tertiaire,No,635,Yes,No,Portable,359,1,-1,0,,No
15378,2008-07-18,46,Admin,Divorcé,Primaire,No,505,No,Yes,Portable,119,4,-1,0,,No
15379,2008-07-18,31,Manager,Marié,Tertiaire,No,1164,Yes,Yes,Portable,238,3,-1,0,,No
15380,2008-07-18,27,Manager,Marié,Tertiaire,No,33,Yes,No,Portable,337,1,-1,0,,No
15381,2008-07-18,39,Admin,Marié,Secondaire,No,-234,No,Yes,Portable,75,1,-1,0,,No
15382,2008-07-18,34,Manager,Marié,Tertiaire,No,303,Yes,No,Portable,226,2,-1,0,,No
15383,2008-07-18,58,Services,Divorcé,Secondaire,No,-158,No,No,Fixe,11,3,-1,0,,No
15384,2008-07-18,27,Admin,Marié,Secondaire,No,283,Yes,No,Portable,483,1,-1,0,,No
15385,2008-07-18,28,Manager,Célibataire,Secondaire,No,-994,Yes,Yes,Portable,174,2,-1,0,,No
15386,2008-07-18,28,Admin,Marié,Secondaire,No,5,Yes,No,Portable,121,1,-1,0,,No
15387,2008-07-18,33,Manager,Célibataire,Secondaire,No,239,Yes,Yes,Portable,47,1,-1,0,,No
15388,2008-07-18,32,Technicien,Marié,Secondaire,No,95,No,Yes,Portable,308,2,-1,0,,No
15389,2008-07-18,32,Indépendant,Marié,Primaire,No,102,Yes,No,Portable,560,1,-1,0,,Yes
15390,2008-07-18,28,Admin,Marié,Secondaire,No,17,Yes,No,Portable,269,1,-1,0,,No
15391,2008-07-18,57,Retraité,Marié,Primaire,No,1623,Yes,Yes,Portable,246,1,-1,0,,No
15392,2008-07-18,41,Col bleu,Divorcé,Primaire,No,138,Yes,No,Portable,640,3,-1,0,,Yes
15393,2008-07-18,27,Indépendant,Célibataire,Tertiaire,Yes,5,No,Yes,Portable,384,1,-1,0,,No
15394,2008-07-18,31,Admin,Célibataire,Secondaire,Yes,-429,No,Yes,Portable,292,3,-1,0,,No
15395,2008-07-18,39,Admin,Divorcé,,No,64,Yes,No,Portable,147,1,-1,0,,No
15396,2008-07-18,123,Manager,,Tertiaire,No,1173,No,,Portable,93,1,-1,0,,No
15397,2008-07-18,33,Technicien,Célibataire,Tertiaire,No,81,No,No,Portable,287,1,-1,0,,No
15398,2008-07-18,34,Col bleu,Marié,Tertiaire,No,631,Yes,No,Portable,25,1,-1,0,,No
15399,2008-07-18,33,Manager,Marié,Tertiaire,No,4149,No,Yes,Portable,159,2,-1,0,,No
15400,2008-07-18,30,Manager,Marié,Tertiaire,No,4145,Yes,Yes,Portable,302,1,-1,0,,No
15401,2008-07-18,30,Services,Marié,Secondaire,No,-27,Yes,No,Portable,65,1,-1,0,,No
15402,2008-07-18,52,Chomeur,Marié,Tertiaire,No,2133,No,Yes,Portable,90,1,-1,0,,No
15403,2008-07-18,51,Services,Marié,Secondaire,No,0,No,No,Portable,439,3,-1,0,,No
15404,2008-07-18,48,Technicien,Marié,Tertiaire,No,2392,Yes,No,Portable,133,5,-1,0,,No
15405,2008-07-18,32,Technicien,Marié,Secondaire,No,-203,Yes,No,Portable,67,1,-1,0,,No
15406,2008-07-18,48,Employé de ménage,Divorcé,Primaire,No,1583,No,Yes,Fixe,494,2,-1,0,,No
15407,2008-07-18,31,Admin,Célibataire,Secondaire,No,738,Yes,No,Portable,381,1,-1,0,,No
15408,2008-07-18,33,Manager,Célibataire,Secondaire,No,-85,Yes,No,Portable,96,1,-1,0,,No
15409,2008-07-18,32,Manager,Célibataire,Tertiaire,No,2343,No,No,Portable,226,1,-1,0,,No
15410,2008-07-18,36,Employé de ménage,Divorcé,Secondaire,No,181,Yes,No,Portable,354,1,-1,0,,No
15411,2008-07-18,39,Col bleu,Divorcé,Secondaire,No,241,Yes,No,Portable,117,2,-1,0,,No
15412,2008-07-18,53,Manager,Divorcé,Primaire,No,-17,Yes,Yes,Portable,508,1,-1,0,,No
15413,2008-07-18,31,Admin,Célibataire,Secondaire,No,622,No,No,Portable,420,1,-1,0,,Yes
15414,2008-07-18,30,Manager,Marié,Tertiaire,No,107,Yes,Yes,Portable,263,1,-1,0,,No
15415,2008-07-18,30,Admin,Divorcé,Secondaire,No,10,Yes,No,Portable,658,2,-1,0,,Yes
15416,2008-07-18,27,Admin,Marié,Secondaire,No,53,Yes,No,Portable,362,2,-1,0,,No
15417,2008-07-18,37,Employé de ménage,Marié,Secondaire,Yes,-205,No,Yes,Portable,199,1,-1,0,,No
15418,2008-07-18,25,Manager,Célibataire,Tertiaire,No,0,No,Yes,Portable,342,1,-1,0,,No
15419,2008-07-18,48,Technicien,Marié,Secondaire,No,-280,Yes,Yes,Portable,300,1,-1,0,,No
15420,2008-07-18,46,Indépendant,Marié,Primaire,No,5442,Yes,No,Portable,115,4,-1,0,,No
15421,2008-07-18,123,Technicien,Marié,Secondaire,No,24,Yes,No,Portable,112,3,-1,0,,No
15422,2008-07-18,31,Manager,Marié,Tertiaire,No,1720,Yes,Yes,Portable,104,1,-1,0,,No
15423,2008-07-18,45,Services,Marié,Secondaire,No,24,Yes,No,Portable,111,1,-1,0,,No
15424,2008-07-18,36,Indépendant,Marié,Tertiaire,No,16,Yes,Yes,Portable,95,4,-1,0,,No
15425,2008-07-18,54,Manager,Divorcé,Tertiaire,No,22,No,Yes,Portable,259,3,-1,0,,No
15426,2008-07-18,40,Technicien,Divorcé,Secondaire,No,700,Yes,Yes,Portable,503,2,-1,0,,No
15427,2008-07-18,46,Admin,Célibataire,Secondaire,No,19,Yes,Yes,Portable,328,1,-1,0,,No
15428,2008-07-18,33,Col bleu,Célibataire,Secondaire,No,2668,Yes,No,Portable,187,1,-1,0,,No
15429,2008-07-18,53,Technicien,Célibataire,Secondaire,No,530,No,Yes,Fixe,744,4,-1,0,,No
15430,2008-07-18,51,Employé de ménage,Divorcé,Secondaire,No,9228,No,No,Portable,655,4,-1,0,,Yes
15431,2008-07-18,26,Admin,Célibataire,Secondaire,No,0,Yes,No,Portable,142,1,-1,0,,No
15432,2008-07-18,50,Manager,Marié,Tertiaire,Yes,161,No,Yes,Portable,642,1,-1,0,,No
15433,2008-07-18,49,Manager,Divorcé,Tertiaire,No,169,No,No,Portable,141,1,-1,0,,No
15434,2008-07-18,32,Col bleu,Célibataire,Secondaire,No,188,No,Yes,Portable,144,1,-1,0,,No
15435,2008-07-18,26,Col bleu,Marié,Primaire,No,256,Yes,No,Portable,169,2,-1,0,,No
15436,2008-07-18,44,Manager,Marié,Tertiaire,No,236,Yes,Yes,Fixe,199,3,-1,0,,No
15437,2008-07-18,53,Admin,Marié,Secondaire,No,263,No,Yes,Portable,143,7,-1,0,,No
15438,2008-07-18,34,Admin,Divorcé,Secondaire,No,-251,No,No,Portable,641,1,-1,0,,Yes
15439,2008-07-18,36,Technicien,Marié,Secondaire,No,1975,No,No,Portable,835,1,-1,0,,No
15440,2008-07-18,51,Manager,Marié,Tertiaire,No,-714,No,No,Portable,83,2,-1,0,,No
15441,2008-07-18,57,Col bleu,Marié,Primaire,No,137,No,Yes,Fixe,54,7,-1,0,,No
15442,2008-07-18,30,Manager,Marié,Tertiaire,No,1195,No,No,Portable,146,2,-1,0,,No
15443,2008-07-18,28,Admin,Célibataire,,No,24,Yes,No,Portable,415,2,-1,0,,Yes
15444,2008-07-18,34,Manager,Célibataire,Tertiaire,No,99,No,No,Portable,70,1,-1,0,,No
15445,2008-07-18,28,Manager,Célibataire,Tertiaire,No,2249,Yes,Yes,Portable,595,2,-1,0,,No
15446,2008-07-18,32,Manager,Marié,Tertiaire,No,273,Yes,Yes,Portable,97,3,-1,0,,No
15447,2008-07-18,53,Col bleu,Marié,Primaire,No,225,No,No,Portable,171,7,-1,0,,No
15448,2008-07-18,60,Retraité,Marié,Primaire,No,949,No,Yes,Fixe,239,2,-1,0,,No
15449,2008-07-18,28,Services,Célibataire,Secondaire,No,458,No,No,Portable,328,3,-1,0,,No
15450,2008-07-18,49,Admin,Marié,Primaire,No,246,Yes,No,Portable,49,5,-1,0,,No
15451,2008-07-18,43,Entrepreuneur,Marié,Secondaire,No,104,Yes,No,Portable,635,3,-1,0,,Yes
15452,2008-07-18,39,Manager,Marié,Primaire,No,738,Yes,Yes,Portable,215,3,-1,0,,No
15453,2008-07-18,37,Manager,Célibataire,Tertiaire,No,35,Yes,No,Portable,34,3,-1,0,,No
15454,2008-07-18,30,Technicien,Célibataire,Secondaire,No,53,Yes,No,Portable,352,5,-1,0,,No
15455,2008-07-18,26,Technicien,Célibataire,Secondaire,Yes,-454,No,Yes,Portable,652,2,-1,0,,No
15456,2008-07-18,57,Manager,Marié,Tertiaire,Yes,1218,Yes,No,Portable,317,6,-1,0,,No
15457,2008-07-18,47,Col bleu,Marié,Primaire,No,-58,Yes,No,Portable,92,2,-1,0,,No
15458,2008-07-18,38,Admin,Célibataire,Secondaire,Yes,-61,No,Yes,Portable,102,2,-1,0,,No
15459,2008-07-18,49,Col bleu,Marié,Primaire,No,201,Yes,Yes,Portable,297,2,-1,0,,No
15460,2008-07-18,59,Retraité,Marié,Tertiaire,No,1637,No,Yes,Portable,225,7,-1,0,,No
15461,2008-07-18,123,Services,Marié,Secondaire,No,0,Yes,No,Fixe,183,9,-1,0,,No
15462,2008-07-18,34,Entrepreuneur,Marié,Primaire,No,1188,Yes,No,Portable,1503,11,-1,0,,No
15463,2008-07-18,41,Manager,Marié,Tertiaire,No,4824,No,Yes,Portable,168,7,-1,0,,No
15464,2008-07-18,33,Technicien,Célibataire,Tertiaire,No,1393,Yes,No,Portable,1127,3,-1,0,,Yes
15465,2008-07-18,29,Indépendant,Marié,Tertiaire,No,242,Yes,No,Portable,73,4,-1,0,,No
15466,2008-07-18,33,Services,Marié,Secondaire,No,-27,Yes,No,Portable,216,2,-1,0,,No
15467,2008-07-18,50,Services,Marié,Secondaire,No,378,No,Yes,Fixe,55,9,-1,0,,No
15468,2008-07-18,45,Col bleu,Marié,Primaire,Yes,153,No,Yes,Portable,706,9,-1,0,,No
15469,2008-07-18,36,Services,Marié,Secondaire,No,370,Yes,Yes,Portable,728,6,-1,0,,No
15470,2008-07-18,33,Services,Marié,Primaire,No,0,Yes,No,Portable,351,2,-1,0,,No
15471,2008-07-18,34,Entrepreuneur,Marié,Tertiaire,No,145,Yes,Yes,Portable,127,10,-1,0,,No
15472,2008-07-18,29,Chomeur,Divorcé,Tertiaire,No,1718,Yes,No,Portable,579,2,-1,0,,No
15473,2008-07-18,34,Admin,Célibataire,Secondaire,No,934,No,No,Portable,909,3,-1,0,,No
15474,2008-07-18,43,Manager,Marié,Primaire,No,62,Yes,No,Portable,96,3,-1,0,,No
15475,2008-07-18,33,Manager,Marié,Secondaire,No,171,No,No,Portable,100,4,-1,0,,No
15476,2008-07-18,59,Retraité,Marié,Secondaire,No,0,No,No,Portable,247,4,-1,0,,No
15477,2008-07-18,51,Manager,Marié,Tertiaire,No,941,Yes,Yes,Portable,252,6,-1,0,,No
15478,2008-07-18,123,Services,,Secondaire,No,-421,Yes,,Portable,374,17,-1,0,,No
15479,2008-07-18,36,Manager,Marié,Tertiaire,No,625,Yes,No,Portable,1360,9,-1,0,,Yes
15480,2008-07-18,37,Col bleu,Célibataire,Secondaire,No,392,Yes,No,Portable,118,3,-1,0,,No
15481,2008-07-18,26,Admin,Marié,Secondaire,No,0,Yes,No,Portable,788,6,-1,0,,No
15482,2008-07-18,31,Entrepreuneur,Célibataire,Secondaire,No,379,Yes,No,Portable,570,2,-1,0,,No
15483,2008-07-18,40,Retraité,Marié,Primaire,No,-407,Yes,No,Portable,905,3,-1,0,,No
15484,2008-07-18,47,Technicien,Divorcé,Secondaire,No,-767,No,Yes,Portable,329,3,-1,0,,No
15485,2008-07-18,43,Manager,Célibataire,Tertiaire,No,-50,Yes,Yes,Portable,30,2,-1,0,,No
15486,2008-07-18,123,Manager,,Tertiaire,No,18,Yes,,Portable,180,2,-1,0,,No
15487,2008-07-18,38,Col bleu,Célibataire,Secondaire,No,334,Yes,No,Portable,541,7,-1,0,,No
15488,2008-07-18,25,Manager,Marié,Tertiaire,No,51,Yes,No,Portable,127,4,-1,0,,No
15489,2008-07-18,30,Services,Marié,,No,-51,Yes,Yes,Portable,440,4,-1,0,,No
15490,2008-07-18,31,Services,Célibataire,Secondaire,No,24,No,No,Portable,135,2,-1,0,,No
15491,2008-07-18,26,Col bleu,Célibataire,Secondaire,No,341,No,No,Portable,225,2,-1,0,,No
15492,2008-07-18,60,Technicien,Marié,Secondaire,No,851,No,Yes,Portable,112,2,-1,0,,No
15493,2008-07-18,37,Col bleu,Célibataire,Secondaire,No,2580,Yes,No,Portable,300,3,-1,0,,No
15494,2008-07-18,26,Services,Marié,Secondaire,No,0,No,No,Portable,409,2,-1,0,,No
15495,2008-07-18,32,Manager,Marié,Secondaire,No,2858,Yes,Yes,Portable,247,5,-1,0,,No
15496,2008-07-18,42,Manager,Marié,Tertiaire,No,0,Yes,No,Portable,177,5,-1,0,,No
15497,2008-07-18,27,Col bleu,Célibataire,Secondaire,No,1,Yes,No,Portable,320,2,-1,0,,No
15498,2008-07-18,29,Services,Marié,Secondaire,No,480,Yes,No,Portable,89,2,-1,0,,No
15499,2008-07-18,58,Employé de ménage,Marié,Primaire,No,237,No,No,Fixe,200,3,-1,0,,No
15500,2008-07-18,33,Technicien,Marié,Secondaire,No,272,Yes,No,Portable,166,2,-1,0,,No
15501,2008-07-18,33,Manager,Marié,Tertiaire,No,114,Yes,Yes,Portable,207,9,-1,0,,No
15502,2008-07-18,33,Col bleu,Marié,Secondaire,No,0,No,Yes,Portable,453,3,-1,0,,No
15503,2008-07-18,29,Admin,Marié,Secondaire,No,-193,No,No,Portable,126,2,-1,0,,No
15504,2008-07-18,37,Manager,Marié,Tertiaire,No,1025,Yes,No,Portable,379,3,-1,0,,No
